i j lamda_ij(AA) Aji_E1 fij_E1 S_E1 Aji_E2 Aji_M1 Aji_M2
3 137 3.174E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.028E-05 0.000E+00
3 138 3.172E+02 0.000E+00 0.000E+00 0.000E+00 9.048E-03 0.000E+00 0.000E+00
3 140 3.120E+02 0.000E+00 0.000E+00 0.000E+00 6.748E-03 2.733E-04 0.000E+00
3 141 3.079E+02 2.477E+03 1.174E-08 3.569E-08 0.000E+00 0.000E+00 0.000E+00
4 5 3.032E+03 0.000E+00 0.000E+00 0.000E+00 1.518E-03 1.892E-02 0.000E+00
4 6 1.464E+03 2.756E+05 8.856E-05 2.134E-03 0.000E+00 0.000E+00 3.806E-02
4 7 1.298E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.598E-02
4 8 1.296E+03 9.097E+08 1.375E-01 2.934E+00 0.000E+00 0.000E+00 3.299E-04
4 9 1.292E+03 1.657E+09 4.147E-01 8.821E+00 0.000E+00 0.000E+00 6.407E-02
4 10 1.094E+03 2.938E+09 7.385E-01 1.330E+01 0.000E+00 0.000E+00 3.139E-01
4 11 1.094E+03 7.353E+08 1.320E-01 2.378E+00 0.000E+00 0.000E+00 4.674E-02
4 12 1.094E+03 8.173E+07 8.803E-03 1.586E-01 0.000E+00 0.000E+00 5.110E-05
4 13 1.002E+03 1.327E+09 1.199E-01 1.978E+00 0.000E+00 0.000E+00 8.732E-02
4 14 9.775E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.284E-02
4 15 9.239E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.245E-01
4 16 8.420E+02 2.791E+04 2.967E-06 4.112E-05 0.000E+00 0.000E+00 8.163E-03
4 17 8.235E+02 0.000E+00 0.000E+00 0.000E+00 2.159E+04 0.000E+00 0.000E+00
4 18 8.233E+02 0.000E+00 0.000E+00 0.000E+00 1.617E+04 4.358E-02 0.000E+00
4 19 8.228E+02 0.000E+00 0.000E+00 0.000E+00 7.537E+03 2.735E-04 0.000E+00
4 20 8.108E+02 0.000E+00 0.000E+00 0.000E+00 8.734E+00 2.789E-02 0.000E+00
4 21 6.888E+02 0.000E+00 0.000E+00 0.000E+00 6.598E+03 7.179E-06 0.000E+00
4 22 6.884E+02 0.000E+00 0.000E+00 0.000E+00 3.341E+04 9.135E-06 0.000E+00
4 23 6.878E+02 0.000E+00 0.000E+00 0.000E+00 1.019E+05 0.000E+00 0.000E+00
4 24 6.761E+02 2.805E+05 1.153E-05 1.284E-04 0.000E+00 0.000E+00 1.244E-04
4 25 6.761E+02 2.551E+06 1.748E-04 1.946E-03 0.000E+00 0.000E+00 1.348E-03
4 26 6.761E+02 1.036E+07 9.941E-04 1.106E-02 0.000E+00 0.000E+00 5.031E-03
4 27 6.626E+02 0.000E+00 0.000E+00 0.000E+00 3.243E+00 2.051E-06 0.000E+00
4 28 6.607E+02 0.000E+00 0.000E+00 0.000E+00 6.170E+00 1.084E-03 0.000E+00
4 29 6.528E+02 1.231E+03 7.866E-08 8.452E-07 0.000E+00 0.000E+00 3.263E-05
4 30 6.397E+02 0.000E+00 0.000E+00 0.000E+00 8.761E+02 9.914E-08 0.000E+00
4 31 6.396E+02 0.000E+00 0.000E+00 0.000E+00 4.133E+03 1.005E-06 0.000E+00
4 32 6.394E+02 0.000E+00 0.000E+00 0.000E+00 1.137E+04 0.000E+00 0.000E+00
4 33 6.095E+02 0.000E+00 0.000E+00 0.000E+00 1.711E+04 2.433E-06 0.000E+00
4 34 6.090E+02 0.000E+00 0.000E+00 0.000E+00 4.311E+04 3.343E-03 0.000E+00
4 35 6.088E+02 0.000E+00 0.000E+00 0.000E+00 6.332E+04 0.000E+00 0.000E+00
4 36 6.037E+02 0.000E+00 0.000E+00 0.000E+00 1.968E+04 2.567E-04 0.000E+00
4 37 6.035E+02 0.000E+00 0.000E+00 0.000E+00 4.077E+04 8.989E-04 0.000E+00
4 38 6.034E+02 0.000E+00 0.000E+00 0.000E+00 4.089E+04 8.189E-04 0.000E+00
4 39 5.800E+02 0.000E+00 0.000E+00 0.000E+00 1.230E+03 0.000E+00 0.000E+00
4 40 5.796E+02 0.000E+00 0.000E+00 0.000E+00 8.932E+02 1.198E-04 0.000E+00
4 41 5.787E+02 0.000E+00 0.000E+00 0.000E+00 3.919E+02 1.779E-04 0.000E+00
4 42 5.640E+02 0.000E+00 0.000E+00 0.000E+00 5.667E-01 1.440E-06 0.000E+00
4 43 5.310E+02 0.000E+00 0.000E+00 0.000E+00 2.559E-01 2.688E-06 0.000E+00
4 44 5.308E+02 0.000E+00 0.000E+00 0.000E+00 1.627E-03 3.027E-03 0.000E+00
4 45 5.305E+02 3.063E+03 7.753E-08 6.770E-07 0.000E+00 0.000E+00 2.582E-02
4 46 5.256E+02 4.395E+06 1.092E-04 9.450E-04 0.000E+00 0.000E+00 8.815E-03
4 47 5.252E+02 4.030E+07 1.667E-03 1.441E-02 0.000E+00 0.000E+00 3.625E-04
4 48 5.245E+02 1.684E+08 9.719E-03 8.390E-02 0.000E+00 0.000E+00 2.113E-02
4 49 5.161E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.511E-02
4 50 5.159E+02 4.803E+07 1.150E-03 9.766E-03 0.000E+00 0.000E+00 1.143E-03
4 51 5.154E+02 1.092E+08 4.349E-03 3.690E-02 0.000E+00 0.000E+00 2.194E-02
4 52 5.128E+02 7.529E+07 1.781E-03 1.503E-02 0.000E+00 0.000E+00 1.549E-02
4 53 5.026E+02 2.988E+03 1.132E-07 9.362E-07 0.000E+00 0.000E+00 3.715E-02
4 54 4.809E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.752E-04
4 55 4.621E+02 0.000E+00 0.000E+00 0.000E+00 5.670E+00 1.177E-04 0.000E+00
4 56 4.604E+02 0.000E+00 0.000E+00 0.000E+00 3.183E+01 3.039E-06 0.000E+00
4 57 4.601E+02 0.000E+00 0.000E+00 0.000E+00 2.651E+02 1.028E-05 0.000E+00
4 58 4.597E+02 0.000E+00 0.000E+00 0.000E+00 1.276E+03 0.000E+00 0.000E+00
4 59 4.582E+02 0.000E+00 0.000E+00 0.000E+00 4.020E+02 1.099E-04 0.000E+00
4 60 4.581E+02 0.000E+00 0.000E+00 0.000E+00 9.779E+02 1.494E-04 0.000E+00
4 61 4.579E+02 0.000E+00 0.000E+00 0.000E+00 1.218E+03 7.484E-05 0.000E+00
4 62 4.530E+02 0.000E+00 0.000E+00 0.000E+00 1.036E+00 7.350E-08 0.000E+00
4 63 4.528E+02 0.000E+00 0.000E+00 0.000E+00 1.323E+01 1.151E-03 0.000E+00
4 64 4.526E+02 0.000E+00 0.000E+00 0.000E+00 2.871E+01 0.000E+00 0.000E+00
4 65 4.523E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.497E-03
4 66 4.522E+02 1.028E+01 3.153E-10 2.347E-09 0.000E+00 0.000E+00 1.071E-03
4 67 4.522E+02 5.558E+01 2.385E-09 1.775E-08 0.000E+00 0.000E+00 5.782E-03
4 68 4.518E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.679E-03
4 69 4.505E+02 1.136E+02 4.837E-09 3.587E-08 0.000E+00 0.000E+00 7.257E-06
4 70 4.476E+02 8.014E-01 3.371E-11 2.484E-10 0.000E+00 0.000E+00 1.919E-05
4 71 4.474E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.878E-05
4 73 4.442E+02 0.000E+00 0.000E+00 0.000E+00 2.277E-02 7.066E-06 0.000E+00
4 74 4.431E+02 8.824E+02 2.597E-08 1.894E-07 0.000E+00 0.000E+00 1.688E-03
4 75 4.424E+02 3.975E+04 1.633E-06 1.189E-05 0.000E+00 0.000E+00 8.683E-05
4 76 4.421E+02 1.023E+04 2.998E-07 2.182E-06 0.000E+00 0.000E+00 3.072E-04
4 77 4.420E+02 1.319E+03 2.318E-08 1.686E-07 0.000E+00 0.000E+00 1.910E-05
4 78 4.350E+02 0.000E+00 0.000E+00 0.000E+00 4.645E-02 2.212E-03 0.000E+00
4 79 4.109E+02 4.449E+01 1.126E-09 7.617E-09 0.000E+00 0.000E+00 2.413E-03
4 80 4.109E+02 2.531E+02 8.968E-09 6.066E-08 0.000E+00 0.000E+00 1.212E-02
4 81 4.109E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.612E-02
4 82 3.989E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.598E-03
4 83 3.989E+02 6.742E+04 9.651E-07 6.337E-06 0.000E+00 0.000E+00 5.055E-03
4 84 3.989E+02 1.572E+05 3.751E-06 2.463E-05 0.000E+00 0.000E+00 3.266E-03
4 85 3.949E+02 2.287E+03 5.346E-08 3.475E-07 0.000E+00 0.000E+00 9.582E-03
4 86 3.900E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.251E-08
4 87 3.846E+02 8.432E+02 1.122E-08 7.103E-08 0.000E+00 0.000E+00 6.756E-05
4 88 3.846E+02 6.675E+03 1.480E-07 9.371E-07 0.000E+00 0.000E+00 1.973E-04
4 89 3.846E+02 2.186E+04 6.787E-07 4.297E-06 0.000E+00 0.000E+00 3.086E-04
4 90 3.765E+02 2.026E+01 4.306E-10 2.668E-09 0.000E+00 0.000E+00 3.627E-03
4 91 3.675E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 5.601E-02
4 92 3.610E+02 0.000E+00 0.000E+00 0.000E+00 5.617E-02 8.813E-04 0.000E+00
4 93 3.588E+02 0.000E+00 0.000E+00 0.000E+00 4.432E+01 2.817E-04 0.000E+00
4 94 3.588E+02 0.000E+00 0.000E+00 0.000E+00 9.888E+01 5.911E-04 0.000E+00
4 95 3.588E+02 0.000E+00 0.000E+00 0.000E+00 1.059E+02 7.174E-04 0.000E+00
4 96 3.577E+02 0.000E+00 0.000E+00 0.000E+00 1.348E+01 1.098E-06 0.000E+00
4 97 3.576E+02 0.000E+00 0.000E+00 0.000E+00 6.176E+01 1.489E-06 0.000E+00
4 98 3.576E+02 0.000E+00 0.000E+00 0.000E+00 1.661E+02 0.000E+00 0.000E+00
4 99 3.529E+02 0.000E+00 0.000E+00 0.000E+00 1.629E+02 2.347E-07 0.000E+00
4 100 3.529E+02 0.000E+00 0.000E+00 0.000E+00 3.550E+02 4.362E-04 0.000E+00
4 101 3.529E+02 0.000E+00 0.000E+00 0.000E+00 4.774E+02 0.000E+00 0.000E+00
4 102 3.499E+02 0.000E+00 0.000E+00 0.000E+00 1.196E-04 7.549E-08 0.000E+00
4 103 3.458E+02 0.000E+00 0.000E+00 0.000E+00 1.210E-02 2.511E-05 0.000E+00
4 104 3.312E+02 3.329E+01 7.667E-10 4.180E-09 0.000E+00 0.000E+00 4.706E-10
4 105 3.300E+02 1.812E+05 1.774E-06 9.635E-06 0.000E+00 0.000E+00 2.054E-04
4 106 3.300E+02 1.628E+06 2.657E-05 1.443E-04 0.000E+00 0.000E+00 1.017E-04
4 107 3.300E+02 6.489E+06 1.483E-04 8.054E-04 0.000E+00 0.000E+00 3.852E-03
4 108 3.291E+02 6.789E-01 6.615E-12 3.583E-11 0.000E+00 0.000E+00 3.783E-04
4 109 3.291E+02 7.659E-04 1.741E-14 9.428E-14 0.000E+00 0.000E+00 3.781E-11
4 110 3.291E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.308E-11
4 112 3.265E+02 2.026E+07 1.942E-04 1.044E-03 0.000E+00 0.000E+00 1.252E-02
4 113 3.257E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.066E-02
4 114 3.257E+02 1.252E-02 2.787E-13 1.494E-12 0.000E+00 0.000E+00 1.023E-02
4 115 3.257E+02 1.041E-05 1.656E-16 8.878E-16 0.000E+00 0.000E+00 2.049E-03
4 116 3.250E+02 0.000E+00 0.000E+00 0.000E+00 1.415E-02 0.000E+00 0.000E+00
4 117 3.240E+02 0.000E+00 0.000E+00 0.000E+00 1.069E-06 0.000E+00 0.000E+00
4 120 3.234E+02 0.000E+00 0.000E+00 0.000E+00 8.281E+00 4.357E-09 0.000E+00
4 121 3.234E+02 0.000E+00 0.000E+00 0.000E+00 4.265E+01 3.011E-07 0.000E+00
4 122 3.234E+02 0.000E+00 0.000E+00 0.000E+00 1.329E+02 0.000E+00 0.000E+00
4 123 3.217E+02 0.000E+00 0.000E+00 0.000E+00 9.349E-03 2.568E-06 0.000E+00
4 124 3.212E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.242E-02
4 125 3.212E+02 3.353E+05 3.112E-06 1.645E-05 0.000E+00 0.000E+00 2.012E-02
4 126 3.212E+02 5.625E+05 8.701E-06 4.601E-05 0.000E+00 0.000E+00 5.835E-03
4 127 3.211E+02 8.586E+02 1.328E-08 7.018E-08 0.000E+00 0.000E+00 1.800E-02
4 128 3.211E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 4.766E-09
4 129 3.202E+02 0.000E+00 0.000E+00 0.000E+00 3.511E-03 1.330E-14 0.000E+00
4 130 3.202E+02 0.000E+00 0.000E+00 0.000E+00 1.362E-02 0.000E+00 0.000E+00
4 132 3.186E+02 0.000E+00 0.000E+00 0.000E+00 1.605E+01 2.334E-07 0.000E+00
4 133 3.186E+02 0.000E+00 0.000E+00 0.000E+00 3.812E+01 1.185E-06 0.000E+00
4 134 3.186E+02 0.000E+00 0.000E+00 0.000E+00 4.460E+01 1.718E-06 0.000E+00
4 135 3.176E+02 0.000E+00 0.000E+00 0.000E+00 7.183E+02 2.183E-05 0.000E+00
4 136 3.176E+02 0.000E+00 0.000E+00 0.000E+00 1.534E+03 3.587E-05 0.000E+00
4 137 3.176E+02 0.000E+00 0.000E+00 0.000E+00 2.042E+03 0.000E+00 0.000E+00
4 138 3.175E+02 0.000E+00 0.000E+00 0.000E+00 1.012E-02 1.595E-07 0.000E+00
4 140 3.123E+02 0.000E+00 0.000E+00 0.000E+00 2.257E-03 2.728E-04 0.000E+00
4 141 3.081E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.078E-03
5 6 2.830E+03 2.249E+07 4.502E-02 1.258E+00 0.000E+00 0.000E+00 3.413E-04
5 7 2.271E+03 4.769E+04 1.229E-05 2.756E-04 0.000E+00 0.000E+00 0.000E+00
5 8 2.264E+03 1.788E+03 1.374E-06 3.073E-05 0.000E+00 0.000E+00 2.341E-03
5 9 2.252E+03 9.946E+03 1.260E-05 2.802E-04 0.000E+00 0.000E+00 4.473E-03
5 10 1.712E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.833E-02
5 11 1.712E+03 1.882E+04 1.379E-05 2.332E-04 0.000E+00 0.000E+00 4.670E-03
5 12 1.712E+03 9.256E+03 4.068E-06 6.879E-05 0.000E+00 0.000E+00 5.030E-04
5 13 1.497E+03 1.411E+04 4.739E-06 7.006E-05 0.000E+00 0.000E+00 1.386E-02
5 14 1.443E+03 3.056E+09 3.178E-01 4.528E+00 0.000E+00 0.000E+00 0.000E+00
5 15 1.329E+03 6.598E+07 5.822E-03 7.640E-02 0.000E+00 0.000E+00 0.000E+00
5 16 1.166E+03 5.050E+09 1.715E+00 1.974E+01 0.000E+00 0.000E+00 3.590E-02
5 17 1.130E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.537E-02 0.000E+00
5 18 1.130E+03 0.000E+00 0.000E+00 0.000E+00 7.887E+00 6.424E-03 0.000E+00
5 19 1.129E+03 0.000E+00 0.000E+00 0.000E+00 1.334E-01 5.231E-03 0.000E+00
5 20 1.107E+03 0.000E+00 0.000E+00 0.000E+00 1.185E+04 7.983E-05 0.000E+00
5 21 8.913E+02 0.000E+00 0.000E+00 0.000E+00 2.818E+00 4.750E-06 0.000E+00
5 22 8.906E+02 0.000E+00 0.000E+00 0.000E+00 2.062E+00 0.000E+00 0.000E+00
5 24 8.701E+02 1.279E+03 1.452E-07 1.247E-06 0.000E+00 0.000E+00 1.046E-04
5 25 8.701E+02 3.145E+03 5.950E-07 5.112E-06 0.000E+00 0.000E+00 9.821E-04
5 26 8.701E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.784E-03
5 27 8.478E+02 0.000E+00 0.000E+00 0.000E+00 3.294E+04 0.000E+00 0.000E+00
5 28 8.447E+02 0.000E+00 0.000E+00 0.000E+00 2.429E+04 9.346E-07 0.000E+00
5 29 8.319E+02 6.198E+08 1.072E-01 8.804E-01 0.000E+00 0.000E+00 1.347E-04
5 30 8.108E+02 0.000E+00 0.000E+00 0.000E+00 3.370E+00 8.519E-06 0.000E+00
5 31 8.106E+02 0.000E+00 0.000E+00 0.000E+00 3.060E+00 0.000E+00 0.000E+00
5 33 7.628E+02 0.000E+00 0.000E+00 0.000E+00 5.960E+00 6.001E-04 0.000E+00
5 34 7.621E+02 0.000E+00 0.000E+00 0.000E+00 6.993E-02 1.109E-04 0.000E+00
5 35 7.617E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 6.358E-04 0.000E+00
5 36 7.538E+02 0.000E+00 0.000E+00 0.000E+00 1.332E-01 3.382E-03 0.000E+00
5 37 7.535E+02 0.000E+00 0.000E+00 0.000E+00 6.080E-01 5.018E-03 0.000E+00
5 38 7.533E+02 0.000E+00 0.000E+00 0.000E+00 9.965E-01 0.000E+00 0.000E+00
5 39 7.173E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.583E-03 0.000E+00
5 40 7.166E+02 0.000E+00 0.000E+00 0.000E+00 1.216E+00 9.643E-04 0.000E+00
5 41 7.152E+02 0.000E+00 0.000E+00 0.000E+00 1.296E-02 9.901E-05 0.000E+00
5 42 6.929E+02 0.000E+00 0.000E+00 0.000E+00 3.927E+02 4.936E-07 0.000E+00
5 43 6.437E+02 0.000E+00 0.000E+00 0.000E+00 8.745E+04 0.000E+00 0.000E+00
5 44 6.434E+02 0.000E+00 0.000E+00 0.000E+00 5.069E+04 2.324E-05 0.000E+00
5 45 6.430E+02 1.682E+08 1.042E-02 6.620E-02 0.000E+00 0.000E+00 7.663E-03
5 46 6.359E+02 1.378E+06 8.351E-05 5.244E-04 0.000E+00 0.000E+00 9.288E-04
5 47 6.352E+02 1.962E+04 1.978E-06 1.241E-05 0.000E+00 0.000E+00 3.865E-03
5 48 6.341E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.357E-02
5 49 6.220E+02 5.413E+04 1.047E-06 6.430E-06 0.000E+00 0.000E+00 0.000E+00
5 50 6.217E+02 8.899E+04 5.156E-06 3.166E-05 0.000E+00 0.000E+00 2.978E-02
5 51 6.210E+02 2.272E+04 2.189E-06 1.343E-05 0.000E+00 0.000E+00 5.189E-02
5 52 6.171E+02 4.611E+04 2.632E-06 1.604E-05 0.000E+00 0.000E+00 3.767E-04
5 53 6.025E+02 4.275E+07 3.877E-03 2.307E-02 0.000E+00 0.000E+00 4.134E-03
5 54 5.716E+02 2.091E+08 3.414E-03 1.927E-02 0.000E+00 0.000E+00 0.000E+00
5 55 5.452E+02 0.000E+00 0.000E+00 0.000E+00 9.802E+02 1.310E-06 0.000E+00
5 56 5.428E+02 0.000E+00 0.000E+00 0.000E+00 2.916E+01 2.696E-05 0.000E+00
5 57 5.425E+02 0.000E+00 0.000E+00 0.000E+00 2.240E+00 0.000E+00 0.000E+00
5 59 5.398E+02 0.000E+00 0.000E+00 0.000E+00 7.105E-01 4.764E-04 0.000E+00
5 60 5.396E+02 0.000E+00 0.000E+00 0.000E+00 1.938E+00 6.719E-04 0.000E+00
5 61 5.394E+02 0.000E+00 0.000E+00 0.000E+00 5.153E-01 0.000E+00 0.000E+00
5 62 5.326E+02 0.000E+00 0.000E+00 0.000E+00 9.338E-01 1.156E-06 0.000E+00
5 63 5.322E+02 0.000E+00 0.000E+00 0.000E+00 1.598E-01 2.570E-05 0.000E+00
5 64 5.320E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.992E-07 0.000E+00
5 66 5.315E+02 3.258E+03 2.300E-07 1.207E-06 0.000E+00 0.000E+00 4.113E-05
5 67 5.314E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.594E-05
5 69 5.291E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.406E-02
5 70 5.252E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.602E-04
5 73 5.205E+02 0.000E+00 0.000E+00 0.000E+00 9.250E+02 0.000E+00 0.000E+00
5 74 5.189E+02 9.743E+05 6.554E-05 3.359E-04 0.000E+00 0.000E+00 5.409E-02
5 75 5.180E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.404E-03
5 76 5.175E+02 4.070E+04 2.724E-06 1.392E-05 0.000E+00 0.000E+00 9.534E-03
5 77 5.174E+02 5.471E+01 2.196E-09 1.122E-08 0.000E+00 0.000E+00 1.774E-04
5 78 5.079E+02 0.000E+00 0.000E+00 0.000E+00 1.867E+02 2.151E-07 0.000E+00
5 79 4.753E+02 1.592E+03 8.987E-08 4.219E-07 0.000E+00 0.000E+00 9.750E-07
5 80 4.753E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 7.661E-07
5 82 4.594E+02 7.920E+03 8.352E-08 3.789E-07 0.000E+00 0.000E+00 0.000E+00
5 83 4.594E+02 1.411E+02 4.463E-09 2.025E-08 0.000E+00 0.000E+00 5.283E-02
5 84 4.594E+02 6.741E+02 3.554E-08 1.613E-07 0.000E+00 0.000E+00 9.495E-02
5 85 4.540E+02 4.139E+07 2.132E-03 9.558E-03 0.000E+00 0.000E+00 2.596E-01
5 87 4.405E+02 1.823E+02 5.302E-09 2.307E-08 0.000E+00 0.000E+00 8.990E-04
5 88 4.405E+02 9.179E+00 4.450E-10 1.936E-09 0.000E+00 0.000E+00 8.104E-03
5 89 4.405E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 3.256E-02
5 90 4.298E+02 8.648E+04 3.992E-06 1.695E-05 0.000E+00 0.000E+00 3.872E-02
5 91 4.182E+02 2.862E+07 2.501E-04 1.033E-03 0.000E+00 0.000E+00 0.000E+00
5 92 4.098E+02 0.000E+00 0.000E+00 0.000E+00 2.067E+03 7.642E-06 0.000E+00
5 93 4.069E+02 0.000E+00 0.000E+00 0.000E+00 6.667E-02 2.204E-03 0.000E+00
5 94 4.069E+02 0.000E+00 0.000E+00 0.000E+00 2.706E-01 4.137E-03 0.000E+00
5 95 4.069E+02 0.000E+00 0.000E+00 0.000E+00 1.462E-02 0.000E+00 0.000E+00
5 96 4.055E+02 0.000E+00 0.000E+00 0.000E+00 5.378E-01 3.828E-06 0.000E+00
5 97 4.054E+02 0.000E+00 0.000E+00 0.000E+00 1.199E-01 0.000E+00 0.000E+00
5 99 3.994E+02 0.000E+00 0.000E+00 0.000E+00 1.205E-02 8.519E-04 0.000E+00
5 100 3.994E+02 0.000E+00 0.000E+00 0.000E+00 2.727E-02 7.483E-04 0.000E+00
5 101 3.993E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.873E-03 0.000E+00
5 102 3.955E+02 0.000E+00 0.000E+00 0.000E+00 1.951E+03 0.000E+00 0.000E+00
5 103 3.903E+02 0.000E+00 0.000E+00 0.000E+00 4.021E+02 6.302E-06 0.000E+00
5 104 3.719E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.230E-03
5 105 3.702E+02 9.053E+02 1.860E-08 6.803E-08 0.000E+00 0.000E+00 4.163E-06
5 106 3.702E+02 4.041E+02 1.384E-08 5.062E-08 0.000E+00 0.000E+00 4.123E-05
5 107 3.702E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.418E-04
5 108 3.692E+02 5.818E+07 1.189E-03 4.335E-03 0.000E+00 0.000E+00 2.722E-02
5 109 3.691E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 8.333E-09
5 112 3.659E+02 2.507E+02 5.032E-09 1.818E-08 0.000E+00 0.000E+00 6.570E-03
5 114 3.649E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.918E-07
5 115 3.649E+02 4.471E+00 1.488E-10 5.361E-10 0.000E+00 0.000E+00 4.381E-07
5 120 3.620E+02 0.000E+00 0.000E+00 0.000E+00 1.356E-01 1.416E-08 0.000E+00
5 121 3.620E+02 0.000E+00 0.000E+00 0.000E+00 2.363E-05 0.000E+00 0.000E+00
5 123 3.598E+02 0.000E+00 0.000E+00 0.000E+00 1.365E+02 7.237E-06 0.000E+00
5 124 3.593E+02 3.254E+02 2.099E-09 7.448E-09 0.000E+00 0.000E+00 0.000E+00
5 125 3.593E+02 1.673E+02 3.237E-09 1.149E-08 0.000E+00 0.000E+00 8.716E-02
5 126 3.593E+02 7.873E+02 2.539E-08 9.009E-08 0.000E+00 0.000E+00 1.624E-01
5 127 3.592E+02 3.637E+06 1.172E-04 4.159E-04 0.000E+00 0.000E+00 2.889E-01
5 129 3.580E+02 0.000E+00 0.000E+00 0.000E+00 6.315E-02 0.000E+00 0.000E+00
5 132 3.560E+02 0.000E+00 0.000E+00 0.000E+00 1.054E-01 2.823E-10 0.000E+00
5 133 3.560E+02 0.000E+00 0.000E+00 0.000E+00 7.398E-03 3.481E-06 0.000E+00
5 134 3.560E+02 0.000E+00 0.000E+00 0.000E+00 8.345E-03 0.000E+00 0.000E+00
5 135 3.548E+02 0.000E+00 0.000E+00 0.000E+00 7.310E-02 6.605E-06 0.000E+00
5 136 3.548E+02 0.000E+00 0.000E+00 0.000E+00 1.072E-01 1.097E-05 0.000E+00
5 137 3.548E+02 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.392E-05 0.000E+00
5 138 3.546E+02 0.000E+00 0.000E+00 0.000E+00 8.396E+01 0.000E+00 0.000E+00
5 140 3.481E+02 0.000E+00 0.000E+00 0.000E+00 1.102E+02 2.638E-05 0.000E+00
5 141 3.430E+02 9.803E+05 5.763E-06 1.952E-05 0.000E+00 0.000E+00 0.000E+00
6 7 1.148E+04 0.000E+00 0.000E+00 0.000E+00 5.801E-05 0.000E+00 0.000E+00
6 8 1.132E+04 0.000E+00 0.000E+00 0.000E+00 1.594E-05 3.933E-03 0.000E+00
6 9 1.101E+04 0.000E+00 0.000E+00 0.000E+00 7.230E-05 7.645E-03 0.000E+00
6 10 4.335E+03 0.000E+00 0.000E+00 0.000E+00 1.734E-05 5.633E-06 0.000E+00
6 11 4.334E+03 0.000E+00 0.000E+00 0.000E+00 1.154E-05 3.158E-06 0.000E+00
6 12 4.334E+03 0.000E+00 0.000E+00 0.000E+00 1.051E-06 1.965E-05 0.000E+00
6 13 3.177E+03 0.000E+00 0.000E+00 0.000E+00 3.437E-05 1.483E-07 0.000E+00
6 14 2.942E+03 0.000E+00 0.000E+00 0.000E+00 9.807E+00 0.000E+00 0.000E+00
6 15 2.504E+03 0.000E+00 0.000E+00 0.000E+00 6.802E+02 0.000E+00 0.000E+00
6 16 1.982E+03 0.000E+00 0.000E+00 0.000E+00 1.915E+01 2.290E-05 0.000E+00
6 17 1.882E+03 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 2.616E-03
6 18 1.881E+03 1.698E+05 5.406E-05 1.674E-03 0.000E+00 0.000E+00 1.887E-03
6 19 1.879E+03 1.452E+02 7.683E-08 2.376E-06 0.000E+00 0.000E+00 9.109E-04
6 20 1.817E+03 3.351E+08 9.952E-02 2.977E+00 0.000E+00 0.000E+00 1.097E-03
